"cod_proposta","cod_cliente","data_nascimento","endereco","cod_colaborador","valor_financiamento","status_proposta"
430,416,"1969-05-18","Parque Júlia Gomes, 352 Minaslandia 02943662 Melo / CE",70,101896.27,Aprovada
430,416,"1969-05-18","Parque Júlia Gomes, 352 Minaslandia 02943662 Melo / CE",70,101896.27,Aprovada
430,416,"1969-05-18","Parque Júlia Gomes, 352 Minaslandia 02943662 Melo / CE",70,101896.27,Aprovada
654,691,"1978-08-21",Sítio Enzo Fernandes Madre Gertrudes 07858527 da Cruz Verde / AP,70,95783.77,Aprovada
654,691,"1978-08-21",Sítio Enzo Fernandes Madre Gertrudes 07858527 da Cruz Verde / AP,70,95783.77,Aprovada
654,691,"1978-08-21",Sítio Enzo Fernandes Madre Gertrudes 07858527 da Cruz Verde / AP,70,95783.77,Aprovada
1031,72,"1991-02-17","Estrada Gonçalves, 97 Vila Maria 10156-663 Rodrigues das Flores / PI",70,193274.48,Aprovada
1031,72,"1991-02-17","Estrada Gonçalves, 97 Vila Maria 10156-663 Rodrigues das Flores / PI",70,193274.48,Aprovada
1031,72,"1991-02-17","Estrada Gonçalves, 97 Vila Maria 10156-663 Rodrigues das Flores / PI",70,193274.48,Aprovada
1207,204,"2002-03-06","Aeroporto Fogaça, 85 Flavio Marques Lisboa 45322737 da Costa / MT",70,7499.18,Aprovada
1207,204,"2002-03-06","Aeroporto Fogaça, 85 Flavio Marques Lisboa 45322737 da Costa / MT",70,7499.18,Aprovada
1207,204,"2002-03-06","Aeroporto Fogaça, 85 Flavio Marques Lisboa 45322737 da Costa / MT",70,7499.18,Aprovada
1927,622,"2000-07-15","Aeroporto Emilly Monteiro, 2 Saudade 02759639 Pereira Paulista / AL",70,132986.6,Aprovada
1927,622,"2000-07-15","Aeroporto Emilly Monteiro, 2 Saudade 02759639 Pereira Paulista / AL",70,132986.6,Aprovada
1927,622,"2000-07-15","Aeroporto Emilly Monteiro, 2 Saudade 02759639 Pereira Paulista / AL",70,132986.6,Aprovada
851,537,"1957-10-26","Aeroporto de das Neves, 29 Piraja 37700621 Castro de Cunha / BA",71,24164.2,Aprovada
851,537,"1957-10-26","Aeroporto de das Neves, 29 Piraja 37700621 Castro de Cunha / BA",71,24164.2,Aprovada
851,537,"1957-10-26","Aeroporto de das Neves, 29 Piraja 37700621 Castro de Cunha / BA",71,24164.2,Aprovada
1112,50,"2005-04-09","Conjunto de da Cunha, 58 Vila Vista Alegre 73062686 Nogueira / PI",71,159937.8,Aprovada
1112,50,"2005-04-09","Conjunto de da Cunha, 58 Vila Vista Alegre 73062686 Nogueira / PI",71,159937.8,Aprovada
1112,50,"2005-04-09","Conjunto de da Cunha, 58 Vila Vista Alegre 73062686 Nogueira / PI",71,159937.8,Aprovada
1257,55,"1970-05-16",Passarela de Costela Senhor Dos Passos 66807-828 da Rocha / RJ,71,244202.88,Aprovada
1257,55,"1970-05-16",Passarela de Costela Senhor Dos Passos 66807-828 da Rocha / RJ,71,244202.88,Aprovada
1257,55,"1970-05-16",Passarela de Costela Senhor Dos Passos 66807-828 da Rocha / RJ,71,244202.88,Aprovada
1280,341,"1988-02-17","Esplanada da Cunha, 93 Vila Atila De Paiva 68152259 Peixoto da Praia / AC",71,57927.35,Aprovada
1280,341,"1988-02-17","Esplanada da Cunha, 93 Vila Atila De Paiva 68152259 Peixoto da Praia / AC",71,57927.35,Aprovada
1280,341,"1988-02-17","Esplanada da Cunha, 93 Vila Atila De Paiva 68152259 Peixoto da Praia / AC",71,57927.35,Aprovada
1331,185,"1946-01-11","Parque Letícia Nunes, 65 Vila Calafate 27185265 Pires / PA",71,137396.11,Aprovada
1331,185,"1946-01-11","Parque Letícia Nunes, 65 Vila Calafate 27185265 Pires / PA",71,137396.11,Aprovada
1331,185,"1946-01-11","Parque Letícia Nunes, 65 Vila Calafate 27185265 Pires / PA",71,137396.11,Aprovada
314,796,"1947-04-26","Passarela Mendes, 34 Lajedo 43858130 Porto / RS",72,163151.1,Aprovada
314,796,"1947-04-26","Passarela Mendes, 34 Lajedo 43858130 Porto / RS",72,163151.1,Aprovada
314,796,"1947-04-26","Passarela Mendes, 34 Lajedo 43858130 Porto / RS",72,163151.1,Aprovada
631,450,"1964-02-24","Esplanada Sales, 2 Califórnia 01064869 Melo / SE",72,213323.1,Aprovada
631,450,"1964-02-24","Esplanada Sales, 2 Califórnia 01064869 Melo / SE",72,213323.1,Aprovada
631,450,"1964-02-24","Esplanada Sales, 2 Califórnia 01064869 Melo / SE",72,213323.1,Aprovada
996,825,"1990-03-11","Rua de Alves, 21 Gameleira 20078768 Viana Paulista / CE",72,101453.03,Aprovada
996,825,"1990-03-11","Rua de Alves, 21 Gameleira 20078768 Viana Paulista / CE",72,101453.03,Aprovada
996,825,"1990-03-11","Rua de Alves, 21 Gameleira 20078768 Viana Paulista / CE",72,101453.03,Aprovada
1136,940,"1953-05-30","Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",72,91065.36,Aprovada
1136,940,"1953-05-30","Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",72,91065.36,Aprovada
1136,940,"1953-05-30","Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",72,91065.36,Aprovada
1453,273,"1969-07-08",Avenida Caldeira Vila Oeste 31522-748 Alves do Campo / ES,72,52661.87,Aprovada
1453,273,"1969-07-08",Avenida Caldeira Vila Oeste 31522-748 Alves do Campo / ES,72,52661.87,Aprovada
1453,273,"1969-07-08",Avenida Caldeira Vila Oeste 31522-748 Alves do Campo / ES,72,52661.87,Aprovada
322,133,"1966-01-27","Lagoa Catarina Nascimento, 93 Marmiteiros 56518297 Souza da Praia / SE",73,105722.56,Aprovada
322,133,"1966-01-27","Lagoa Catarina Nascimento, 93 Marmiteiros 56518297 Souza da Praia / SE",73,105722.56,Aprovada
322,133,"1966-01-27","Lagoa Catarina Nascimento, 93 Marmiteiros 56518297 Souza da Praia / SE",73,105722.56,Aprovada
591,8,"1980-06-21","Loteamento Felipe Rocha, 8 Novo Glória 45229611 da Paz / SC",73,19634.77,Aprovada
591,8,"1980-06-21","Loteamento Felipe Rocha, 8 Novo Glória 45229611 da Paz / SC",73,19634.77,Aprovada
591,8,"1980-06-21","Loteamento Felipe Rocha, 8 Novo Glória 45229611 da Paz / SC",73,19634.77,Aprovada
628,478,"1944-10-03",Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,73,134684.58,Aprovada
628,478,"1944-10-03",Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,73,134684.58,Aprovada
628,478,"1944-10-03",Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,73,134684.58,Aprovada
1416,438,"1981-06-22","Condomínio Correia, 742 São Salvador 32786903 Souza / SC",73,47235.2,Aprovada
1416,438,"1981-06-22","Condomínio Correia, 742 São Salvador 32786903 Souza / SC",73,47235.2,Aprovada
1416,438,"1981-06-22","Condomínio Correia, 742 São Salvador 32786903 Souza / SC",73,47235.2,Aprovada
1659,408,"1943-06-22","Parque Barros, 87 Caetano Furquim 21534-413 Jesus / RN",73,189689.52,Aprovada
1659,408,"1943-06-22","Parque Barros, 87 Caetano Furquim 21534-413 Jesus / RN",73,189689.52,Aprovada
1659,408,"1943-06-22","Parque Barros, 87 Caetano Furquim 21534-413 Jesus / RN",73,189689.52,Aprovada
1675,729,"1956-08-05","Avenida Luna Correia, 67 Outro 07065604 Correia / SP",73,208040.39,Aprovada
1675,729,"1956-08-05","Avenida Luna Correia, 67 Outro 07065604 Correia / SP",73,208040.39,Aprovada
1675,729,"1956-08-05","Avenida Luna Correia, 67 Outro 07065604 Correia / SP",73,208040.39,Aprovada
1731,728,"2004-03-30","Conjunto de Martins, 96 Vila Paquetá 28412794 Ribeiro / RS",73,136361.06,Aprovada
1731,728,"2004-03-30","Conjunto de Martins, 96 Vila Paquetá 28412794 Ribeiro / RS",73,136361.06,Aprovada
1731,728,"2004-03-30","Conjunto de Martins, 96 Vila Paquetá 28412794 Ribeiro / RS",73,136361.06,Aprovada
1788,641,"2001-12-25",Favela Lorenzo Rodrigues Bom Jesus 99335361 da Costa de Jesus / TO,73,159956.42,Aprovada
1788,641,"2001-12-25",Favela Lorenzo Rodrigues Bom Jesus 99335361 da Costa de Jesus / TO,73,159956.42,Aprovada
1788,641,"2001-12-25",Favela Lorenzo Rodrigues Bom Jesus 99335361 da Costa de Jesus / TO,73,159956.42,Aprovada
290,560,"1967-12-21","Loteamento Matheus da Rocha, 3 Leticia 62507206 Monteiro / RS",74,103454.61,Aprovada
290,560,"1967-12-21","Loteamento Matheus da Rocha, 3 Leticia 62507206 Monteiro / RS",74,103454.61,Aprovada
290,560,"1967-12-21","Loteamento Matheus da Rocha, 3 Leticia 62507206 Monteiro / RS",74,103454.61,Aprovada
1493,671,"1969-12-19","Viela Araújo, 98 Xodo-Marize 64207859 Teixeira / GO",74,199091.84,Aprovada
1493,671,"1969-12-19","Viela Araújo, 98 Xodo-Marize 64207859 Teixeira / GO",74,199091.84,Aprovada
1493,671,"1969-12-19","Viela Araújo, 98 Xodo-Marize 64207859 Teixeira / GO",74,199091.84,Aprovada
792,813,"1954-11-01","Via Miguel Pereira, 56 Boa Vista 90441-069 Alves do Norte / RS",75,16642.17,Aprovada
792,813,"1954-11-01","Via Miguel Pereira, 56 Boa Vista 90441-069 Alves do Norte / RS",75,16642.17,Aprovada
792,813,"1954-11-01","Via Miguel Pereira, 56 Boa Vista 90441-069 Alves do Norte / RS",75,16642.17,Aprovada
801,299,"1964-09-01","Parque Pedro Henrique da Costa, 9 Vila São Rafael 06481-189 da Cruz / MT",75,214377.73,Aprovada
801,299,"1964-09-01","Parque Pedro Henrique da Costa, 9 Vila São Rafael 06481-189 da Cruz / MT",75,214377.73,Aprovada
801,299,"1964-09-01","Parque Pedro Henrique da Costa, 9 Vila São Rafael 06481-189 da Cruz / MT",75,214377.73,Aprovada
1230,4,"1986-05-01","Estação Cauã Santos, 20 Vila Mantiqueira 34579-230 da Cruz / MT",75,223198.55,Aprovada
1230,4,"1986-05-01","Estação Cauã Santos, 20 Vila Mantiqueira 34579-230 da Cruz / MT",75,223198.55,Aprovada
1230,4,"1986-05-01","Estação Cauã Santos, 20 Vila Mantiqueira 34579-230 da Cruz / MT",75,223198.55,Aprovada
1756,735,"1998-04-07","Esplanada Nunes, 46 Etelvina Carneiro 03683-959 Pires / BA",75,105904.92,Aprovada
1756,735,"1998-04-07","Esplanada Nunes, 46 Etelvina Carneiro 03683-959 Pires / BA",75,105904.92,Aprovada
1756,735,"1998-04-07","Esplanada Nunes, 46 Etelvina Carneiro 03683-959 Pires / BA",75,105904.92,Aprovada
1957,101,"1974-09-06",Estação de Vieira Barão Homem De Melo 1ª Seção 55506-524 Barbosa de Viana / PE,75,211606.05,Aprovada
1957,101,"1974-09-06",Estação de Vieira Barão Homem De Melo 1ª Seção 55506-524 Barbosa de Viana / PE,75,211606.05,Aprovada
1957,101,"1974-09-06",Estação de Vieira Barão Homem De Melo 1ª Seção 55506-524 Barbosa de Viana / PE,75,211606.05,Aprovada
145,264,"1958-03-04",Passarela de Carvalho Teixeira Dias 85975-530 da Rocha / MT,76,5204.11,Aprovada
145,264,"1958-03-04",Passarela de Carvalho Teixeira Dias 85975-530 da Rocha / MT,76,5204.11,Aprovada
145,264,"1958-03-04",Passarela de Carvalho Teixeira Dias 85975-530 da Rocha / MT,76,5204.11,Aprovada
740,368,"1995-08-19","Quadra de Martins, 43 Solimoes 18053489 Freitas / AL",76,22966.63,Aprovada
740,368,"1995-08-19","Quadra de Martins, 43 Solimoes 18053489 Freitas / AL",76,22966.63,Aprovada
740,368,"1995-08-19","Quadra de Martins, 43 Solimoes 18053489 Freitas / AL",76,22966.63,Aprovada
744,983,"1974-02-14","Estrada Emanuella Rodrigues, 71 Vila Antena Montanhês 80401-864 Duarte / PR",76,247680.4,Aprovada
744,983,"1974-02-14","Estrada Emanuella Rodrigues, 71 Vila Antena Montanhês 80401-864 Duarte / PR",76,247680.4,Aprovada
744,983,"1974-02-14","Estrada Emanuella Rodrigues, 71 Vila Antena Montanhês 80401-864 Duarte / PR",76,247680.4,Aprovada
1152,772,"1971-07-20","Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",76,60449.42,Aprovada
1152,772,"1971-07-20","Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",76,60449.42,Aprovada
1152,772,"1971-07-20","Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",76,60449.42,Aprovada
1740,106,"1954-04-15","Condomínio Clarice Porto, 79 Eymard 40757583 Araújo do Amparo / RR",76,127554.48,Aprovada
1740,106,"1954-04-15","Condomínio Clarice Porto, 79 Eymard 40757583 Araújo do Amparo / RR",76,127554.48,Aprovada
1740,106,"1954-04-15","Condomínio Clarice Porto, 79 Eymard 40757583 Araújo do Amparo / RR",76,127554.48,Aprovada
141,369,"1965-04-29","Chácara Cunha, 551 Serra 26207-436 Silveira / CE",77,47339.86,Aprovada
141,369,"1965-04-29","Chácara Cunha, 551 Serra 26207-436 Silveira / CE",77,47339.86,Aprovada
141,369,"1965-04-29","Chácara Cunha, 551 Serra 26207-436 Silveira / CE",77,47339.86,Aprovada
260,472,"1981-03-12","Rua Maria Julia da Costa, 3 Penha 14678-858 Pinto do Amparo / BA",77,226944.4,Aprovada
260,472,"1981-03-12","Rua Maria Julia da Costa, 3 Penha 14678-858 Pinto do Amparo / BA",77,226944.4,Aprovada
260,472,"1981-03-12","Rua Maria Julia da Costa, 3 Penha 14678-858 Pinto do Amparo / BA",77,226944.4,Aprovada
1421,679,"1949-10-09",Praça Leandro Pereira Satelite 36646-753 Gomes / PA,77,22395.26,Aprovada
1421,679,"1949-10-09",Praça Leandro Pereira Satelite 36646-753 Gomes / PA,77,22395.26,Aprovada
1421,679,"1949-10-09",Praça Leandro Pereira Satelite 36646-753 Gomes / PA,77,22395.26,Aprovada
1559,981,"1959-08-14","Travessa Porto, 1 Ouro Preto 93007811 Viana do Campo / RO",77,224026.84,Aprovada
1559,981,"1959-08-14","Travessa Porto, 1 Ouro Preto 93007811 Viana do Campo / RO",77,224026.84,Aprovada
1559,981,"1959-08-14","Travessa Porto, 1 Ouro Preto 93007811 Viana do Campo / RO",77,224026.84,Aprovada
1102,991,"1964-10-26","Chácara de Moreira, 60 Olaria 22714-326 Ribeiro da Mata / AM",78,96878.29,Aprovada
1102,991,"1964-10-26","Chácara de Moreira, 60 Olaria 22714-326 Ribeiro da Mata / AM",78,96878.29,Aprovada
1102,991,"1964-10-26","Chácara de Moreira, 60 Olaria 22714-326 Ribeiro da Mata / AM",78,96878.29,Aprovada
1128,331,"1967-01-15",Distrito de Gonçalves Inconfidência 55785823 da Mota de Moura / SP,78,69678.1,Aprovada
1128,331,"1967-01-15",Distrito de Gonçalves Inconfidência 55785823 da Mota de Moura / SP,78,69678.1,Aprovada
1128,331,"1967-01-15",Distrito de Gonçalves Inconfidência 55785823 da Mota de Moura / SP,78,69678.1,Aprovada
1212,750,"1958-08-10","Vila de da Cunha, 34 Anchieta 28167329 Silva da Praia / PA",78,47988.14,Aprovada
1212,750,"1958-08-10","Vila de da Cunha, 34 Anchieta 28167329 Silva da Praia / PA",78,47988.14,Aprovada
1212,750,"1958-08-10","Vila de da Cunha, 34 Anchieta 28167329 Silva da Praia / PA",78,47988.14,Aprovada
1284,633,"1960-09-27","Passarela Benício da Rocha, 7 Santa Inês 34620470 da Mata dos Dourados / PA",78,172118.27,Aprovada
1284,633,"1960-09-27","Passarela Benício da Rocha, 7 Santa Inês 34620470 da Mata dos Dourados / PA",78,172118.27,Aprovada
1284,633,"1960-09-27","Passarela Benício da Rocha, 7 Santa Inês 34620470 da Mata dos Dourados / PA",78,172118.27,Aprovada
1821,940,"1953-05-30","Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",78,136214.95,Aprovada
1821,940,"1953-05-30","Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",78,136214.95,Aprovada
1821,940,"1953-05-30","Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",78,136214.95,Aprovada
123,140,"2001-04-18","Vale Sales, 7 Varzea Da Palma 08535-205 Cardoso de Nunes / TO",79,142590.31,Aprovada
123,140,"2001-04-18","Vale Sales, 7 Varzea Da Palma 08535-205 Cardoso de Nunes / TO",79,142590.31,Aprovada
123,140,"2001-04-18","Vale Sales, 7 Varzea Da Palma 08535-205 Cardoso de Nunes / TO",79,142590.31,Aprovada
435,438,"1981-06-22","Condomínio Correia, 742 São Salvador 32786903 Souza / SC",79,179395.89,Aprovada
435,438,"1981-06-22","Condomínio Correia, 742 São Salvador 32786903 Souza / SC",79,179395.89,Aprovada
435,438,"1981-06-22","Condomínio Correia, 742 São Salvador 32786903 Souza / SC",79,179395.89,Aprovada
870,465,"1987-11-29","Pátio de Peixoto, 26 Santa Rita 29374-160 Santos / SC",79,98115.98,Aprovada
870,465,"1987-11-29","Pátio de Peixoto, 26 Santa Rita 29374-160 Santos / SC",79,98115.98,Aprovada
870,465,"1987-11-29","Pátio de Peixoto, 26 Santa Rita 29374-160 Santos / SC",79,98115.98,Aprovada
696,4,"1986-05-01","Estação Cauã Santos, 20 Vila Mantiqueira 34579-230 da Cruz / MT",80,248227.2,Aprovada
696,4,"1986-05-01","Estação Cauã Santos, 20 Vila Mantiqueira 34579-230 da Cruz / MT",80,248227.2,Aprovada
696,4,"1986-05-01","Estação Cauã Santos, 20 Vila Mantiqueira 34579-230 da Cruz / MT",80,248227.2,Aprovada
699,513,"1968-08-31","Ladeira Pietra Carvalho, 8 Ouro Minas 44226-183 Araújo / PI",80,103574.82,Aprovada
699,513,"1968-08-31","Ladeira Pietra Carvalho, 8 Ouro Minas 44226-183 Araújo / PI",80,103574.82,Aprovada
699,513,"1968-08-31","Ladeira Pietra Carvalho, 8 Ouro Minas 44226-183 Araújo / PI",80,103574.82,Aprovada
921,290,"1981-08-12",Vila de da Paz Conjunto Serra Verde 96440703 Rezende de Araújo / AP,80,103893.97,Aprovada
921,290,"1981-08-12",Vila de da Paz Conjunto Serra Verde 96440703 Rezende de Araújo / AP,80,103893.97,Aprovada
921,290,"1981-08-12",Vila de da Paz Conjunto Serra Verde 96440703 Rezende de Araújo / AP,80,103893.97,Aprovada
1519,557,"1970-02-21","Distrito Davi Lucas Peixoto, 50 Buritis 22871-810 Martins da Mata / AM",80,164040.06,Aprovada
1519,557,"1970-02-21","Distrito Davi Lucas Peixoto, 50 Buritis 22871-810 Martins da Mata / AM",80,164040.06,Aprovada
1519,557,"1970-02-21","Distrito Davi Lucas Peixoto, 50 Buritis 22871-810 Martins da Mata / AM",80,164040.06,Aprovada
1700,775,"1993-05-07","Conjunto da Cruz, 17 Gameleira 27867-967 Costa / MG",80,229765.56,Aprovada
1700,775,"1993-05-07","Conjunto da Cruz, 17 Gameleira 27867-967 Costa / MG",80,229765.56,Aprovada
1700,775,"1993-05-07","Conjunto da Cruz, 17 Gameleira 27867-967 Costa / MG",80,229765.56,Aprovada
1763,259,"1975-05-26","Núcleo de Moraes, 87 Jardinópolis 06008-538 Oliveira / MG",80,165881.45,Aprovada
1763,259,"1975-05-26","Núcleo de Moraes, 87 Jardinópolis 06008-538 Oliveira / MG",80,165881.45,Aprovada
1763,259,"1975-05-26","Núcleo de Moraes, 87 Jardinópolis 06008-538 Oliveira / MG",80,165881.45,Aprovada
6,661,"1960-02-18","Rodovia Emanuella Souza, 4 Saudade 31563951 Silva / BA",81,166482.48,Aprovada
6,661,"1960-02-18","Rodovia Emanuella Souza, 4 Saudade 31563951 Silva / BA",81,166482.48,Aprovada
6,661,"1960-02-18","Rodovia Emanuella Souza, 4 Saudade 31563951 Silva / BA",81,166482.48,Aprovada
347,439,"1966-10-23","Rodovia de Novaes, 89 Boa Esperança 76062-783 Costa / AM",81,115129.09,Aprovada
347,439,"1966-10-23","Rodovia de Novaes, 89 Boa Esperança 76062-783 Costa / AM",81,115129.09,Aprovada
347,439,"1966-10-23","Rodovia de Novaes, 89 Boa Esperança 76062-783 Costa / AM",81,115129.09,Aprovada
954,58,"2005-01-18","Recanto de Souza, 56 Vila Jardim Leblon 30799-297 Martins das Pedras / RJ",81,170547.27,Aprovada
954,58,"2005-01-18","Recanto de Souza, 56 Vila Jardim Leblon 30799-297 Martins das Pedras / RJ",81,170547.27,Aprovada
954,58,"2005-01-18","Recanto de Souza, 56 Vila Jardim Leblon 30799-297 Martins das Pedras / RJ",81,170547.27,Aprovada
1160,67,"1959-03-05","Aeroporto Sarah Fernandes, 99 São Salvador 59863417 Duarte Paulista / SP",81,15601.18,Aprovada
1160,67,"1959-03-05","Aeroporto Sarah Fernandes, 99 São Salvador 59863417 Duarte Paulista / SP",81,15601.18,Aprovada
1160,67,"1959-03-05","Aeroporto Sarah Fernandes, 99 São Salvador 59863417 Duarte Paulista / SP",81,15601.18,Aprovada
2,179,"1952-02-28","Trecho de Farias, 906 Manacas 66718-074 Moraes / AP",82,88665.75,Aprovada
2,179,"1952-02-28","Trecho de Farias, 906 Manacas 66718-074 Moraes / AP",82,88665.75,Aprovada
2,179,"1952-02-28","Trecho de Farias, 906 Manacas 66718-074 Moraes / AP",82,88665.75,Aprovada
331,936,"1954-09-12","Rua Nascimento, 454 Barro Preto 07006068 Pereira do Sul / AP",82,192062.19,Aprovada
331,936,"1954-09-12","Rua Nascimento, 454 Barro Preto 07006068 Pereira do Sul / AP",82,192062.19,Aprovada
331,936,"1954-09-12","Rua Nascimento, 454 Barro Preto 07006068 Pereira do Sul / AP",82,192062.19,Aprovada
813,369,"1965-04-29","Chácara Cunha, 551 Serra 26207-436 Silveira / CE",82,150229.48,Aprovada
813,369,"1965-04-29","Chácara Cunha, 551 Serra 26207-436 Silveira / CE",82,150229.48,Aprovada
813,369,"1965-04-29","Chácara Cunha, 551 Serra 26207-436 Silveira / CE",82,150229.48,Aprovada
998,306,"1973-05-13","Jardim de Cardoso, 394 Cenaculo 60649165 Gomes / CE",82,110506.7,Aprovada
998,306,"1973-05-13","Jardim de Cardoso, 394 Cenaculo 60649165 Gomes / CE",82,110506.7,Aprovada
998,306,"1973-05-13","Jardim de Cardoso, 394 Cenaculo 60649165 Gomes / CE",82,110506.7,Aprovada
1030,197,"1979-01-18","Rodovia da Mata, 417 Conjunto Providencia 29046-603 Sales / CE",82,229773.45,Aprovada
1030,197,"1979-01-18","Rodovia da Mata, 417 Conjunto Providencia 29046-603 Sales / CE",82,229773.45,Aprovada
1030,197,"1979-01-18","Rodovia da Mata, 417 Conjunto Providencia 29046-603 Sales / CE",82,229773.45,Aprovada
1096,418,"1981-08-01","Viela Nogueira, 14 Caetano Furquim 18440-482 Mendes da Serra / AC",82,18409.48,Aprovada
1096,418,"1981-08-01","Viela Nogueira, 14 Caetano Furquim 18440-482 Mendes da Serra / AC",82,18409.48,Aprovada
1096,418,"1981-08-01","Viela Nogueira, 14 Caetano Furquim 18440-482 Mendes da Serra / AC",82,18409.48,Aprovada
1243,565,"1948-09-28","Passarela de Monteiro, 25 Vila Antena 50344904 Almeida / TO",82,190705.44,Aprovada
1243,565,"1948-09-28","Passarela de Monteiro, 25 Vila Antena 50344904 Almeida / TO",82,190705.44,Aprovada
1243,565,"1948-09-28","Passarela de Monteiro, 25 Vila Antena 50344904 Almeida / TO",82,190705.44,Aprovada
1541,451,"2000-01-03","Viela Sophia Peixoto, 95 Andiroba 01362-364 Rocha / MT",82,133649.4,Aprovada
1541,451,"2000-01-03","Viela Sophia Peixoto, 95 Andiroba 01362-364 Rocha / MT",82,133649.4,Aprovada
1541,451,"2000-01-03","Viela Sophia Peixoto, 95 Andiroba 01362-364 Rocha / MT",82,133649.4,Aprovada
1577,673,"1946-07-20","Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",82,18333.52,Aprovada
1577,673,"1946-07-20","Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",82,18333.52,Aprovada
1577,673,"1946-07-20","Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",82,18333.52,Aprovada
